  Frequency            , DB(V(N00099)-V(N00103)), DB(V(N00115)-V(N00119)), DB(V(N00107)-V(N00111)), DB(V(N00123)-V(N00131)), DB((V(N00115)-V(N00119))/(V(N00099)-V(N00103))), DB((V(N00123)-V(N00131))/(V(N00107)-V(N00111)))
  5.495408738576e+06  ,-7.154697119864e+00  ,-9.467751305509e+00  ,-7.673887728142e+00  ,-9.986552317395e+00  ,-2.313054185645e+00  ,-2.312664589253e+00  
  5.527134079445e+06  ,-7.153547545323e+00  ,-9.467802162632e+00  ,-7.674058292904e+00  ,-9.987928080730e+00  ,-2.314254617309e+00  ,-2.313869787825e+00  
  5.559042572704e+06  ,-7.152414805557e+00  ,-9.467874524721e+00  ,-7.674215634460e+00  ,-9.989295323479e+00  ,-2.315459719164e+00  ,-2.315079689019e+00  
  5.591135275706e+06  ,-7.151299170533e+00  ,-9.467968561831e+00  ,-7.674359622517e+00  ,-9.990653815786e+00  ,-2.316669391299e+00  ,-2.316294193269e+00  
  5.623413251904e+06  ,-7.150200898886e+00  ,-9.468084428745e+00  ,-7.674490133292e+00  ,-9.992003330597e+00  ,-2.317883529859e+00  ,-2.317513197305e+00  
  5.655877570892e+06  ,-7.149120239100e+00  ,-9.468222266525e+00  ,-7.674607051122e+00  ,-9.993343645529e+00  ,-2.319102027425e+00  ,-2.318736594406e+00  
  5.688529308439e+06  ,-7.148057428533e+00  ,-9.468382201444e+00  ,-7.674710267224e+00  ,-9.994674541255e+00  ,-2.320324772911e+00  ,-2.319964274031e+00  
  5.721369546523e+06  ,-7.147012694190e+00  ,-9.468564345335e+00  ,-7.674799680274e+00  ,-9.995995801988e+00  ,-2.321551651145e+00  ,-2.321196121715e+00  
  5.754399373372e+06  ,-7.145986252648e+00  ,-9.468768796058e+00  ,-7.674875196227e+00  ,-9.997307215748e+00  ,-2.322782543410e+00  ,-2.322432019521e+00  
  5.787619883491e+06  ,-7.144978310033e+00  ,-9.468995637023e+00  ,-7.674936727930e+00  ,-9.998608573135e+00  ,-2.324017326990e+00  ,-2.323671845206e+00  
  5.821032177709e+06  ,-7.143989062607e+00  ,-9.469244937744e+00  ,-7.674984195566e+00  ,-9.999899668657e+00  ,-2.325255875137e+00  ,-2.324915473091e+00  
  5.854637363206e+06  ,-7.143018696921e+00  ,-9.469516753963e+00  ,-7.675017526605e+00  ,-1.000118029949e+01  ,-2.326498057042e+00  ,-2.326162772888e+00  
  5.888436553556e+06  ,-7.142067387403e+00  ,-9.469811125107e+00  ,-7.675036655172e+00  ,-1.000245026587e+01  ,-2.327743737704e+00  ,-2.327413610700e+00  
  5.922430868762e+06  ,-7.141135301351e+00  ,-9.470128079604e+00  ,-7.675041522476e+00  ,-1.000370937084e+01  ,-2.328992778252e+00  ,-2.328667848361e+00  
  5.956621435290e+06  ,-7.140222594365e+00  ,-9.470467629619e+00  ,-7.675032076644e+00  ,-1.000495742016e+01  ,-2.330245035254e+00  ,-2.329925343515e+00  
  5.991009386114e+06  ,-7.139329413709e+00  ,-9.470829775090e+00  ,-7.675008272551e+00  ,-1.000619422214e+01  ,-2.331500361381e+00  ,-2.331185949589e+00  
  6.025595860744e+06  ,-7.138455895902e+00  ,-9.471214500510e+00  ,-7.674970072032e+00  ,-1.000741958774e+01  ,-2.332758604608e+00  ,-2.332449515703e+00  
  6.060382005271e+06  ,-7.137602168002e+00  ,-9.471621776691e+00  ,-7.674917443322e+00  ,-1.000863332994e+01  ,-2.334019608688e+00  ,-2.333715886616e+00  
  6.095368972402e+06  ,-7.136768348914e+00  ,-9.472051561807e+00  ,-7.674850361761e+00  ,-1.000983526449e+01  ,-2.335283212893e+00  ,-2.334984902731e+00  
  6.130557921498e+06  ,-7.135954547145e+00  ,-9.472503798991e+00  ,-7.674768808783e+00  ,-1.001102520878e+01  ,-2.336549251847e+00  ,-2.336256399997e+00  
  6.165950018615e+06  ,-7.135160862227e+00  ,-9.472978418177e+00  ,-7.674672772691e+00  ,-1.001220298251e+01  ,-2.337817555950e+00  ,-2.337530209817e+00  
  6.201546436538e+06  ,-7.134387384734e+00  ,-9.473475335332e+00  ,-7.674562248037e+00  ,-1.001336840702e+01  ,-2.339087950598e+00  ,-2.338806158982e+00  
  6.237348354824e+06  ,-7.133634196206e+00  ,-9.473994452996e+00  ,-7.674437235750e+00  ,-1.001452130544e+01  ,-2.340360256790e+00  ,-2.340084069688e+00  
  6.273356959841e+06  ,-7.132901369089e+00  ,-9.474535659699e+00  ,-7.674297743142e+00  ,-1.001566150262e+01  ,-2.341634290610e+00  ,-2.341363759483e+00  
  6.309573444802e+06  ,-7.132188967641e+00  ,-9.475098830994e+00  ,-7.674143783923e+00  ,-1.001678882511e+01  ,-2.342909863352e+00  ,-2.342645041185e+00  
  6.345999009813e+06  ,-7.131497047019e+00  ,-9.475683828754e+00  ,-7.673975377389e+00  ,-1.001790310015e+01  ,-2.344186781736e+00  ,-2.343927722759e+00  
  6.382634861906e+06  ,-7.130825653336e+00  ,-9.476290500577e+00  ,-7.673792549546e+00  ,-1.001900415713e+01  ,-2.345464847241e+00  ,-2.345211607585e+00  
  6.419482215081e+06  ,-7.130174825661e+00  ,-9.476918682068e+00  ,-7.673595331951e+00  ,-1.002009182559e+01  ,-2.346743856407e+00  ,-2.346496493642e+00  
  6.456542290347e+06  ,-7.129544592020e+00  ,-9.477568193313e+00  ,-7.673383762464e+00  ,-1.002116593710e+01  ,-2.348023601293e+00  ,-2.347782174632e+00  
  6.493816315762e+06  ,-7.128934974950e+00  ,-9.478238843102e+00  ,-7.673157884613e+00  ,-1.002222632362e+01  ,-2.349303868152e+00  ,-2.349068439003e+00  
  6.531305526475e+06  ,-7.128345987223e+00  ,-9.478930425942e+00  ,-7.672917747668e+00  ,-1.002327281762e+01  ,-2.350584438719e+00  ,-2.350355069955e+00  
  6.569011164763e+06  ,-7.127777634224e+00  ,-9.479642723688e+00  ,-7.672663406738e+00  ,-1.002430525273e+01  ,-2.351865089464e+00  ,-2.351641845988e+00  
  6.606934480076e+06  ,-7.127229912626e+00  ,-9.480375504150e+00  ,-7.672394922200e+00  ,-1.002532346247e+01  ,-2.353145591524e+00  ,-2.352928540265e+00  
  6.645076729078e+06  ,-7.126702811629e+00  ,-9.481128522561e+00  ,-7.672112360424e+00  ,-1.002632728147e+01  ,-2.354425710931e+00  ,-2.354214921043e+00  
  6.683439175686e+06  ,-7.126196312838e+00  ,-9.481901521233e+00  ,-7.671815793097e+00  ,-1.002731654424e+01  ,-2.355705208395e+00  ,-2.355500751139e+00  
  6.722023091116e+06  ,-7.125710389350e+00  ,-9.482694228763e+00  ,-7.671505296990e+00  ,-1.002829108523e+01  ,-2.356983839413e+00  ,-2.356785788240e+00  
  6.760829753920e+06  ,-7.125245007473e+00  ,-9.483506361662e+00  ,-7.671180954592e+00  ,-1.002925073968e+01  ,-2.358261354189e+00  ,-2.358069785086e+00  
  6.799860450033e+06  ,-7.124800125445e+00  ,-9.484337622648e+00  ,-7.670842853245e+00  ,-1.003019534178e+01  ,-2.359537497203e+00  ,-2.359352488532e+00  
  6.839116472815e+06  ,-7.124375694518e+00  ,-9.485187702475e+00  ,-7.670491085643e+00  ,-1.003112472633e+01  ,-2.360812007957e+00  ,-2.360633640682e+00  
  6.878599123088e+06  ,-7.123971658425e+00  ,-9.486056278829e+00  ,-7.670125749533e+00  ,-1.003203872771e+01  ,-2.362084620404e+00  ,-2.361912978174e+00  
  6.918309709190e+06  ,-7.123587952821e+00  ,-9.486943015687e+00  ,-7.669746947262e+00  ,-1.003293717915e+01  ,-2.363355062866e+00  ,-2.363190231886e+00  
  6.958249547006e+06  ,-7.123224508039e+00  ,-9.487847566135e+00  ,-7.669354786453e+00  ,-1.003381991430e+01  ,-2.364623058096e+00  ,-2.364465127850e+00  
  6.998419960023e+06  ,-7.122881245537e+00  ,-9.488769569234e+00  ,-7.668949379329e+00  ,-1.003468676587e+01  ,-2.365888323697e+00  ,-2.365737386545e+00  
  7.038822279365e+06  ,-7.122558081537e+00  ,-9.489708653029e+00  ,-7.668530842749e+00  ,-1.003553756544e+01  ,-2.367150571492e+00  ,-2.367006722693e+00  
  7.079457843842e+06  ,-7.122254923900e+00  ,-9.490664431730e+00  ,-7.668099298417e+00  ,-1.003637214457e+01  ,-2.368409507830e+00  ,-2.368272846148e+00  
  7.120327999992e+06  ,-7.121971674695e+00  ,-9.491636508117e+00  ,-7.667654872119e+00  ,-1.003719033294e+01  ,-2.369664833422e+00  ,-2.369535460819e+00  
  7.161434102129e+06  ,-7.121708228840e+00  ,-9.492624472283e+00  ,-7.667197694239e+00  ,-1.003799195947e+01  ,-2.370916243443e+00  ,-2.370794265229e+00  
  7.202777512384e+06  ,-7.121464474763e+00  ,-9.493627902127e+00  ,-7.666727900003e+00  ,-1.003877685287e+01  ,-2.372163427364e+00  ,-2.372048952869e+00  
  7.244359600750e+06  ,-7.121240295574e+00  ,-9.494646364906e+00  ,-7.666245627834e+00  ,-1.003954483908e+01  ,-2.373406069332e+00  ,-2.373299211243e+00  
  7.286181745133e+06  ,-7.121035566225e+00  ,-9.495679413862e+00  ,-7.665751021090e+00  ,-1.004029574386e+01  ,-2.374643847637e+00  ,-2.374544722769e+00  
  7.328245331389e+06  ,-7.120850156632e+00  ,-9.496726591744e+00  ,-7.665244227073e+00  ,-1.004102939122e+01  ,-2.375876435112e+00  ,-2.375785164143e+00  
  7.370551753380e+06  ,-7.120683930324e+00  ,-9.497787429283e+00  ,-7.664725396482e+00  ,-1.004174560339e+01  ,-2.377103498959e+00  ,-2.377020206904e+00  
  7.413102413009e+06  ,-7.120536744637e+00  ,-9.498861445549e+00  ,-7.664194684791e+00  ,-1.004244420176e+01  ,-2.378324700912e+00  ,-2.378249516965e+00  
  7.455898720278e+06  ,-7.120408450484e+00  ,-9.499948147347e+00  ,-7.663652250590e+00  ,-1.004312500550e+01  ,-2.379539696863e+00  ,-2.379472754909e+00  
  7.498942093325e+06  ,-7.120298895128e+00  ,-9.501047032633e+00  ,-7.663098256067e+00  ,-1.004378783202e+01  ,-2.380748137506e+00  ,-2.380689575952e+00  
  7.542233958476e+06  ,-7.120207916988e+00  ,-9.502157584922e+00  ,-7.662532867225e+00  ,-1.004443249717e+01  ,-2.381949667934e+00  ,-2.381899629949e+00  
  7.585775750292e+06  ,-7.120135351260e+00  ,-9.503279278882e+00  ,-7.661956253655e+00  ,-1.004505881500e+01  ,-2.383143927621e+00  ,-2.383102561347e+00  
  7.629568911616e+06  ,-7.120081026470e+00  ,-9.504411577133e+00  ,-7.661368587992e+00  ,-1.004566659758e+01  ,-2.384330550664e+00  ,-2.384298009589e+00  
  7.673614893619e+06  ,-7.120044766020e+00  ,-9.505553931903e+00  ,-7.660770046431e+00  ,-1.004625565502e+01  ,-2.385509165883e+00  ,-2.385485608593e+00  
  7.717915155850e+06  ,-7.120026388355e+00  ,-9.506705784860e+00  ,-7.660160808123e+00  ,-1.004682579543e+01  ,-2.386679396505e+00  ,-2.386664987307e+00  
  7.762471166287e+06  ,-7.120025705793e+00  ,-9.507866566468e+00  ,-7.659541055409e+00  ,-1.004737682488e+01  ,-2.387840860675e+00  ,-2.387835769475e+00  
  7.807284401379e+06  ,-7.120042526919e+00  ,-9.509035698035e+00  ,-7.658910973453e+00  ,-1.004790854723e+01  ,-2.388993171116e+00  ,-2.388997573775e+00  
  7.852356346101e+06  ,-7.120076653564e+00  ,-9.510212588937e+00  ,-7.658270750507e+00  ,-1.004842076446e+01  ,-2.390135935373e+00  ,-2.390150013957e+00  
  7.897688493999e+06  ,-7.120127885030e+00  ,-9.511396641175e+00  ,-7.657620577428e+00  ,-1.004891327620e+01  ,-2.391268756145e+00  ,-2.391292698767e+00  
  7.943282347243e+06  ,-7.120196013096e+00  ,-9.512587243816e+00  ,-7.656960648041e+00  ,-1.004938588036e+01  ,-2.392391230720e+00  ,-2.392425232315e+00  
  7.989139416674e+06  ,-7.120280827314e+00  ,-9.513783778866e+00  ,-7.656291158085e+00  ,-1.004983837169e+01  ,-2.393502951552e+00  ,-2.393547213606e+00  
  8.035261221857e+06  ,-7.120382111089e+00  ,-9.514985617416e+00  ,-7.655612306337e+00  ,-1.005027054382e+01  ,-2.394603506327e+00  ,-2.394658237484e+00  
  8.081649291126e+06  ,-7.120499643957e+00  ,-9.516192121938e+00  ,-7.654924293818e+00  ,-1.005068218770e+01  ,-2.395692477981e+00  ,-2.395757893880e+00  
  8.128305161641e+06  ,-7.120633201067e+00  ,-9.517402645668e+00  ,-7.654227324031e+00  ,-1.005107309243e+01  ,-2.396769444602e+00  ,-2.396845768399e+00  
  8.175230379437e+06  ,-7.120782553607e+00  ,-9.518616533484e+00  ,-7.653521601793e+00  ,-1.005144304417e+01  ,-2.397833979876e+00  ,-2.397921442374e+00  
  8.222426499471e+06  ,-7.120947467903e+00  ,-9.519833120795e+00  ,-7.652807334742e+00  ,-1.005179182753e+01  ,-2.398885652893e+00  ,-2.398984492792e+00  
  8.269895085680e+06  ,-7.121127706761e+00  ,-9.521051735559e+00  ,-7.652084732285e+00  ,-1.005211922531e+01  ,-2.399924028798e+00  ,-2.400034493029e+00  
  8.317637711027e+06  ,-7.121323029335e+00  ,-9.522271697498e+00  ,-7.651354005893e+00  ,-1.005242501798e+01  ,-2.400948668163e+00  ,-2.401071012085e+00  
  8.365655957558e+06  ,-7.121533190479e+00  ,-9.523492318177e+00  ,-7.650615367956e+00  ,-1.005270898336e+01  ,-2.401959127698e+00  ,-2.402093615405e+00  
  8.413951416452e+06  ,-7.121757941591e+00  ,-9.524712902051e+00  ,-7.649869033442e+00  ,-1.005297089833e+01  ,-2.402954960459e+00  ,-2.403101864889e+00  
  8.462525688073e+06  ,-7.121997029799e+00  ,-9.525932745303e+00  ,-7.649115218366e+00  ,-1.005321053711e+01  ,-2.403935715504e+00  ,-2.404095318740e+00  
  8.511380382024e+06  ,-7.122250200266e+00  ,-9.527151138844e+00  ,-7.648354140208e+00  ,-1.005342767258e+01  ,-2.404900938578e+00  ,-2.405073532372e+00  
  8.560517117201e+06  ,-7.122517193579e+00  ,-9.528367365498e+00  ,-7.647586017939e+00  ,-1.005362207592e+01  ,-2.405850171918e+00  ,-2.406036057982e+00  
  8.609937521846e+06  ,-7.122797747341e+00  ,-9.529580702106e+00  ,-7.646811071329e+00  ,-1.005379351603e+01  ,-2.406782954764e+00  ,-2.406982444701e+00  
  8.659643233601e+06  ,-7.123091595940e+00  ,-9.530790419418e+00  ,-7.646029521689e+00  ,-1.005394176096e+01  ,-2.407698823477e+00  ,-2.407912239274e+00  
  8.709635899561e+06  ,-7.123398470618e+00  ,-9.531995782163e+00  ,-7.645241591264e+00  ,-1.005406657731e+01  ,-2.408597311545e+00  ,-2.408824986044e+00  
  8.759917176332e+06  ,-7.123718100934e+00  ,-9.533196050974e+00  ,-7.644447502970e+00  ,-1.005416773004e+01  ,-2.409477950040e+00  ,-2.409720227070e+00  
  8.810488730081e+06  ,-7.124050211269e+00  ,-9.534390479122e+00  ,-7.643647480638e+00  ,-1.005424498325e+01  ,-2.410340267852e+00  ,-2.410597502614e+00  
  8.861352236595e+06  ,-7.124394525399e+00  ,-9.535578317177e+00  ,-7.642841748924e+00  ,-1.005429810003e+01  ,-2.411183791779e+00  ,-2.411456351106e+00  
  8.912509381338e+06  ,-7.124750763785e+00  ,-9.536758810735e+00  ,-7.642030532693e+00  ,-1.005432684233e+01  ,-2.412008046950e+00  ,-2.412296309642e+00  
  8.963961859500e+06  ,-7.125118644150e+00  ,-9.537931201248e+00  ,-7.641214057685e+00  ,-1.005433097218e+01  ,-2.412812557099e+00  ,-2.413116914499e+00  
  9.015711376060e+06  ,-7.125497881912e+00  ,-9.539094726519e+00  ,-7.640392549828e+00  ,-1.005431025052e+01  ,-2.413596844607e+00  ,-2.413917700692e+00  
  9.067759645839e+06  ,-7.125888190727e+00  ,-9.540248621839e+00  ,-7.639566235354e+00  ,-1.005426443826e+01  ,-2.414360431111e+00  ,-2.414698202903e+00  
  9.120108393559e+06  ,-7.126289281448e+00  ,-9.541392119245e+00  ,-7.638735340368e+00  ,-1.005419329618e+01  ,-2.415102837797e+00  ,-2.415457955814e+00  
  9.172759353898e+06  ,-7.126700863154e+00  ,-9.542524448737e+00  ,-7.637900091490e+00  ,-1.005409658543e+01  ,-2.415823585582e+00  ,-2.416196493945e+00  
  9.225714271548e+06  ,-7.127122643413e+00  ,-9.543644838825e+00  ,-7.637060715224e+00  ,-1.005397406792e+01  ,-2.416522195412e+00  ,-2.416913352695e+00  
  9.278974901274e+06  ,-7.127554326857e+00  ,-9.544752515583e+00  ,-7.636217437685e+00  ,-1.005382550559e+01  ,-2.417198188725e+00  ,-2.417608067906e+00  
  9.332543007970e+06  ,-7.127995617109e+00  ,-9.545846704989e+00  ,-7.635370484716e+00  ,-1.005365066159e+01  ,-2.417851087880e+00  ,-2.418280176876e+00  
  9.386420366722e+06  ,-7.128446216487e+00  ,-9.546926633070e+00  ,-7.634520082036e+00  ,-1.005344930063e+01  ,-2.418480416583e+00  ,-2.418929218591e+00  
  9.440608762860e+06  ,-7.128905825253e+00  ,-9.547991525142e+00  ,-7.633666454864e+00  ,-1.005322118890e+01  ,-2.419085699889e+00  ,-2.419554734038e+00  
  9.495109992022e+06  ,-7.129374142854e+00  ,-9.549040608080e+00  ,-7.632809827636e+00  ,-1.005296609427e+01  ,-2.419666465226e+00  ,-2.420156266635e+00  
  9.549925860215e+06  ,-7.129850866216e+00  ,-9.550073108535e+00  ,-7.631950424425e+00  ,-1.005268378725e+01  ,-2.420222242319e+00  ,-2.420733362824e+00  
  9.605058183868e+06  ,-7.130335691804e+00  ,-9.551088255639e+00  ,-7.631088468321e+00  ,-1.005237404039e+01  ,-2.420752563835e+00  ,-2.421285572072e+00  
  9.660508789899e+06  ,-7.130828316346e+00  ,-9.552085282439e+00  ,-7.630224181720e+00  ,-1.005203662981e+01  ,-2.421256966092e+00  ,-2.421812448094e+00  
  9.716279515771e+06  ,-7.131328432600e+00  ,-9.553063421580e+00  ,-7.629357785965e+00  ,-1.005167133462e+01  ,-2.421734988980e+00  ,-2.422313548660e+00  
  9.772372209559e+06  ,-7.131835734834e+00  ,-9.554021911760e+00  ,-7.628489501053e+00  ,-1.005127793760e+01  ,-2.422186176926e+00  ,-2.422788436545e+00  
  9.828788730001e+06  ,-7.132349915917e+00  ,-9.554959995166e+00  ,-7.627619546451e+00  ,-1.005085622623e+01  ,-2.422610079249e+00  ,-2.423236679774e+00  
  9.885530946570e+06  ,-7.132870667054e+00  ,-9.555876917854e+00  ,-7.626748139862e+00  ,-1.005040599198e+01  ,-2.423006250800e+00  ,-2.423657852122e+00  
  9.942600739530e+06  ,-7.133397680634e+00  ,-9.556771932965e+00  ,-7.625875497675e+00  ,-1.004992703194e+01  ,-2.423374252331e+00  ,-2.424051534261e+00  
  1.000000000000e+07  ,-7.133930647016e+00  ,-9.557644298321e+00  ,-7.625001835199e+00  ,-1.004941914846e+01  ,-2.423713651305e+00  ,-2.424417313263e+00  
  1.005773063002e+07  ,-7.134469256236e+00  ,-9.558493278037e+00  ,-7.624127365815e+00  ,-1.004888215013e+01  ,-2.424024021801e+00  ,-2.424754784318e+00  
  1.011579454260e+07  ,-7.135013199104e+00  ,-9.559318145543e+00  ,-7.623252300940e+00  ,-1.004831585140e+01  ,-2.424304946439e+00  ,-2.425063550455e+00  
  1.017419366181e+07  ,-7.135562165380e+00  ,-9.560118181152e+00  ,-7.622376851302e+00  ,-1.004772007528e+01  ,-2.424556015772e+00  ,-2.425343223978e+00  
  1.023292992281e+07  ,-7.136115844792e+00  ,-9.560892674131e+00  ,-7.621501224664e+00  ,-1.004709465083e+01  ,-2.424776829339e+00  ,-2.425593426164e+00  
  1.029200527194e+07  ,-7.136673926988e+00  ,-9.561640923504e+00  ,-7.620625627469e+00  ,-1.004643941635e+01  ,-2.424966996515e+00  ,-2.425813788878e+00  
  1.035142166679e+07  ,-7.137236102248e+00  ,-9.562362239425e+00  ,-7.619750264076e+00  ,-1.004575421859e+01  ,-2.425126137177e+00  ,-2.426003954514e+00  
  1.041118107623e+07  ,-7.137802059330e+00  ,-9.563055941215e+00  ,-7.618875336384e+00  ,-1.004503891379e+01  ,-2.425253881884e+00  ,-2.426163577409e+00  
  1.047128548051e+07  ,-7.138371489512e+00  ,-9.563721362917e+00  ,-7.618001044602e+00  ,-1.004429336815e+01  ,-2.425349873405e+00  ,-2.426292323545e+00  
  1.053173687130e+07  ,-7.138944082930e+00  ,-9.564357849531e+00  ,-7.617127586089e+00  ,-1.004351745873e+01  ,-2.425413766601e+00  ,-2.426389872642e+00  
  1.059253725177e+07  ,-7.139519529840e+00  ,-9.564964760034e+00  ,-7.616255156016e+00  ,-1.004271107354e+01  ,-2.425445230194e+00  ,-2.426455917527e+00  
  1.065368863668e+07  ,-7.140097521830e+00  ,-9.565541468073e+00  ,-7.615383947353e+00  ,-1.004187411322e+01  ,-2.425443946243e+00  ,-2.426490165863e+00  
  1.071519305238e+07  ,-7.140677750205e+00  ,-9.566087362509e+00  ,-7.614514150023e+00  ,-1.004100649076e+01  ,-2.425409612304e+00  ,-2.426492340734e+00  
  1.077705253694e+07  ,-7.141259908407e+00  ,-9.566601849887e+00  ,-7.613645951443e+00  ,-1.004010813272e+01  ,-2.425341941480e+00  ,-2.426462181281e+00  
  1.083926914021e+07  ,-7.141843688695e+00  ,-9.567084351643e+00  ,-7.612779536362e+00  ,-1.003917897975e+01  ,-2.425240662948e+00  ,-2.426399443384e+00  
  1.090184492385e+07  ,-7.142428784844e+00  ,-9.567534308728e+00  ,-7.611915086417e+00  ,-1.003821898742e+01  ,-2.425105523884e+00  ,-2.426303901008e+00  
  1.096478196143e+07  ,-7.143014891836e+00  ,-9.567951181097e+00  ,-7.611052780615e+00  ,-1.003722812733e+01  ,-2.424936289261e+00  ,-2.426175346716e+00  
  1.102808233850e+07  ,-7.143601704405e+00  ,-9.568334447697e+00  ,-7.610192794585e+00  ,-1.003620638729e+01  ,-2.424732743292e+00  ,-2.426013592709e+00  
  1.109174815262e+07  ,-7.144188919581e+00  ,-9.568683609774e+00  ,-7.609335301258e+00  ,-1.003515377280e+01  ,-2.424494690193e+00  ,-2.425818471543e+00  
  1.115578151351e+07  ,-7.144776234865e+00  ,-9.568998190227e+00  ,-7.608480470049e+00  ,-1.003407030742e+01  ,-2.424221955361e+00  ,-2.425589837370e+00  
  1.122018454302e+07  ,-7.145363348098e+00  ,-9.569277733841e+00  ,-7.607628467153e+00  ,-1.003295603356e+01  ,-2.423914385743e+00  ,-2.425327566412e+00  
  1.128495937528e+07  ,-7.145949959565e+00  ,-9.569521811006e+00  ,-7.606779455070e+00  ,-1.003181101325e+01  ,-2.423571851441e+00  ,-2.425031558175e+00  
  1.135010815672e+07  ,-7.146535769490e+00  ,-9.569730015913e+00  ,-7.605933593682e+00  ,-1.003063533026e+01  ,-2.423194246423e+00  ,-2.424701736573e+00  
  1.141563304619e+07  ,-7.147120480573e+00  ,-9.569901969603e+00  ,-7.605091038225e+00  ,-1.002942908889e+01  ,-2.422781489030e+00  ,-2.424338050661e+00  
  1.148153621497e+07  ,-7.147703795422e+00  ,-9.570037319544e+00  ,-7.604251941236e+00  ,-1.002819241702e+01  ,-2.422333524122e+00  ,-2.423940475784e+00  
  1.154781984690e+07  ,-7.148285418733e+00  ,-9.570135741517e+00  ,-7.603416450765e+00  ,-1.002692546508e+01  ,-2.421850322784e+00  ,-2.423509014312e+00  
  1.161448613840e+07  ,-7.148865056803e+00  ,-9.570196941268e+00  ,-7.602584711856e+00  ,-1.002562840879e+01  ,-2.421331884465e+00  ,-2.423043696931e+00  
  1.168153729861e+07  ,-7.149442416633e+00  ,-9.570220653837e+00  ,-7.601756864813e+00  ,-1.002430144840e+01  ,-2.420778237205e+00  ,-2.422544583586e+00  
  1.174897554940e+07  ,-7.150017207109e+00  ,-9.570206646375e+00  ,-7.600933046630e+00  ,-1.002294481121e+01  ,-2.420189439266e+00  ,-2.422011764583e+00  
  1.181680312545e+07  ,-7.150589138204e+00  ,-9.570154718164e+00  ,-7.600113389914e+00  ,-1.002155875124e+01  ,-2.419565579960e+00  ,-2.421445361322e+00  
  1.188502227437e+07  ,-7.151157922675e+00  ,-9.570064703295e+00  ,-7.599298023225e+00  ,-1.002014355114e+01  ,-2.418906780620e+00  ,-2.420845527913e+00  
  1.195363525674e+07  ,-7.151723273074e+00  ,-9.569936468929e+00  ,-7.598487070792e+00  ,-1.001869952246e+01  ,-2.418213195855e+00  ,-2.420212451665e+00  
  1.202264434617e+07  ,-7.152284904337e+00  ,-9.569769918976e+00  ,-7.597680652940e+00  ,-1.001722700742e+01  ,-2.417485014639e+00  ,-2.419546354476e+00  
  1.209205182943e+07  ,-7.152842532857e+00  ,-9.569564994350e+00  ,-7.596878885205e+00  ,-1.001572637900e+01  ,-2.416722461493e+00  ,-2.418847493797e+00  
  1.216186000646e+07  ,-7.153395877281e+00  ,-9.569321674222e+00  ,-7.596081878750e+00  ,-1.001419804264e+01  ,-2.415925796941e+00  ,-2.418116163887e+00  
  1.223207119050e+07  ,-7.153944656530e+00  ,-9.569039976287e+00  ,-7.595289740348e+00  ,-1.001264243678e+01  ,-2.415095319757e+00  ,-2.417352696434e+00  
  1.230268770812e+07  ,-7.154488592893e+00  ,-9.568719959843e+00  ,-7.594502572080e+00  ,-1.001106003408e+01  ,-2.414231366950e+00  ,-2.416557461996e+00  
  1.237371189935e+07  ,-7.155027408871e+00  ,-9.568361724501e+00  ,-7.593720471514e+00  ,-1.000945134254e+01  ,-2.413334315630e+00  ,-2.415730871022e+00  
  1.244514611771e+07  ,-7.155560829195e+00  ,-9.567965412890e+00  ,-7.592943530918e+00  ,-1.000781690577e+01  ,-2.412404583695e+00  ,-2.414873374848e+00  
  1.251699273032e+07  ,-7.156088580636e+00  ,-9.567531211599e+00  ,-7.592171838613e+00  ,-1.000615730516e+01  ,-2.411442630963e+00  ,-2.413985466550e+00  
  1.258925411794e+07  ,-7.156610391332e+00  ,-9.567059351582e+00  ,-7.591405477329e+00  ,-1.000447315958e+01  ,-2.410448960250e+00  ,-2.413067682252e+00  
  1.266193267511e+07  ,-7.157125990618e+00  ,-9.566550109559e+00  ,-7.590644524993e+00  ,-1.000276512714e+01  ,-2.409424118941e+00  ,-2.412120602150e+00  
  1.273503081017e+07  ,-7.157635110775e+00  ,-9.566003809789e+00  ,-7.589889054504e+00  ,-1.000103390559e+01  ,-2.408368699015e+00  ,-2.411144851089e+00  
  1.280855094536e+07  ,-7.158137484065e+00  ,-9.565420823029e+00  ,-7.589139134072e+00  ,-9.999280234236e+00  ,-2.407283338963e+00  ,-2.410141100164e+00  
  1.288249551693e+07  ,-7.158632846530e+00  ,-9.564801570895e+00  ,-7.588394825763e+00  ,-9.997504892776e+00  ,-2.406168724365e+00  ,-2.409110067013e+00  
  1.295686697517e+07  ,-7.159120934202e+00  ,-9.564146523204e+00  ,-7.587656187674e+00  ,-9.995708705173e+00  ,-2.405025589002e+00  ,-2.408052517498e+00  
  1.303166778452e+07  ,-7.159601485699e+00  ,-9.563456201724e+00  ,-7.586923271347e+00  ,-9.993892537050e+00  ,-2.403854716024e+00  ,-2.406969265702e+00  
  1.310690042366e+07  ,-7.160074240997e+00  ,-9.562731179374e+00  ,-7.586196123979e+00  ,-9.992057299529e+00  ,-2.402656938377e+00  ,-2.405861175549e+00  
  1.318256738556e+07  ,-7.160538941624e+00  ,-9.561972081741e+00  ,-7.585474786800e+00  ,-9.990203948044e+00  ,-2.401433140116e+00  ,-2.404729161244e+00  
  1.325867117761e+07  ,-7.160995331675e+00  ,-9.561179588480e+00  ,-7.584759295613e+00  ,-9.988333483620e+00  ,-2.400184256806e+00  ,-2.403574188007e+00  
