  Frequency            , DB(V(N00099)-V(N00103)), DB(V(N00115)-V(N00119)), DB(V(N00107)-V(N00111)), DB(V(N00123)-V(N00131)), DB((V(N00115)-V(N00119))/(V(N00099)-V(N00103))), DB((V(N00123)-V(N00131))/(V(N00107)-V(N00111)))
  4.097321098136e+07  ,-7.039844656208e+00  ,-6.161952592384e+01  ,-7.494237905946e+00  ,-6.124203063705e+01  ,-5.457968126763e+01  ,-5.374779273111e+01  
  4.120975190974e+07  ,-7.038900032036e+00  ,-6.183262734375e+01  ,-7.493544060235e+00  ,-6.142270717177e+01  ,-5.479372731172e+01  ,-5.392916311153e+01  
  4.144765840380e+07  ,-7.037958515073e+00  ,-6.203864309474e+01  ,-7.492838200543e+00  ,-6.159660002833e+01  ,-5.500068457967e+01  ,-5.410376182779e+01  
  4.168693834704e+07  ,-7.037020008697e+00  ,-6.223753965327e+01  ,-7.492120089091e+00  ,-6.176370836459e+01  ,-5.520051964457e+01  ,-5.427158827550e+01  
  4.192759966846e+07  ,-7.036084414804e+00  ,-6.242929320659e+01  ,-7.491389484966e+00  ,-6.192403537014e+01  ,-5.539320879178e+01  ,-5.443264588517e+01  
  4.216965034286e+07  ,-7.035151630681e+00  ,-6.261389001770e+01  ,-7.490646143267e+00  ,-6.207759035345e+01  ,-5.557873838702e+01  ,-5.458694421018e+01  
  4.241309839105e+07  ,-7.034221552492e+00  ,-6.279132670711e+01  ,-7.489889815118e+00  ,-6.222439027710e+01  ,-5.575710515462e+01  ,-5.473450046198e+01  
  4.265795188016e+07  ,-7.033294072892e+00  ,-6.296161045774e+01  ,-7.489120247019e+00  ,-6.236446100200e+01  ,-5.592831638484e+01  ,-5.487534075498e+01  
  4.290421892389e+07  ,-7.032369080092e+00  ,-6.312475913094e+01  ,-7.488337181144e+00  ,-6.249783800596e+01  ,-5.609239005085e+01  ,-5.500950082482e+01  
  4.315190768278e+07  ,-7.031446461060e+00  ,-6.328080130227e+01  ,-7.487540355561e+00  ,-6.262456688838e+01  ,-5.624935484121e+01  ,-5.513702653281e+01  
  4.340102636448e+07  ,-7.030526097237e+00  ,-6.342977621328e+01  ,-7.486729503982e+00  ,-6.274470351196e+01  ,-5.639925011605e+01  ,-5.525797400798e+01  
  4.365158322402e+07  ,-7.029607868540e+00  ,-6.357173364780e+01  ,-7.485904357230e+00  ,-6.285831397976e+01  ,-5.654212577926e+01  ,-5.537240962253e+01  
  4.390358656410e+07  ,-7.028691650252e+00  ,-6.370673372498e+01  ,-7.485064641963e+00  ,-6.296547437116e+01  ,-5.667804207473e+01  ,-5.548040972919e+01  
  4.415704473533e+07  ,-7.027777314412e+00  ,-6.383484662630e+01  ,-7.484210082478e+00  ,-6.306627038558e+01  ,-5.680706931189e+01  ,-5.558206030310e+01  
  4.441196613656e+07  ,-7.026864728279e+00  ,-6.395615224938e+01  ,-7.483340399712e+00  ,-6.316079684165e+01  ,-5.692928752110e+01  ,-5.567745644194e+01  
  4.466835921510e+07  ,-7.025953757303e+00  ,-6.407073981096e+01  ,-7.482455312597e+00  ,-6.324915710061e+01  ,-5.704478605366e+01  ,-5.576670178801e+01  
  4.492623246703e+07  ,-7.025044261892e+00  ,-6.417870738094e+01  ,-7.481554537622e+00  ,-6.333146244089e+01  ,-5.715366311904e+01  ,-5.584990790327e+01  
  4.518559443749e+07  ,-7.024136098730e+00  ,-6.428016137719e+01  ,-7.480637789228e+00  ,-6.340783136280e+01  ,-5.725602527846e+01  ,-5.592719357357e+01  
  4.544645372095e+07  ,-7.023229120365e+00  ,-6.437521601689e+01  ,-7.479704779893e+00  ,-6.347838888701e+01  ,-5.735198689653e+01  ,-5.599868410712e+01  
  4.570881896149e+07  ,-7.022323175955e+00  ,-6.446399273394e+01  ,-7.478755220881e+00  ,-6.354326584592e+01  ,-5.744166955799e+01  ,-5.606451062504e+01  
  4.597269885309e+07  ,-7.021418111370e+00  ,-6.454661956844e+01  ,-7.477788821518e+00  ,-6.360259814519e+01  ,-5.752520145707e+01  ,-5.612480932367e+01  
  4.623810213993e+07  ,-7.020513766618e+00  ,-6.462323053619e+01  ,-7.476805289981e+00  ,-6.365652605358e+01  ,-5.760271676957e+01  ,-5.617972076360e+01  
  4.650503761666e+07  ,-7.019609978633e+00  ,-6.469396498571e+01  ,-7.475804333087e+00  ,-6.370519348532e+01  ,-5.767435500708e+01  ,-5.622938915224e+01  
  4.677351412872e+07  ,-7.018706580526e+00  ,-6.475896695289e+01  ,-7.474785656935e+00  ,-6.374874733792e+01  ,-5.774026037236e+01  ,-5.627396168098e+01  
  4.704354057260e+07  ,-7.017803400451e+00  ,-6.481838451034e+01  ,-7.473748966038e+00  ,-6.378733681292e+01  ,-5.780058110989e+01  ,-5.631358784688e+01  
  4.731512589615e+07  ,-7.016900263115e+00  ,-6.487236912646e+01  ,-7.472693963822e+00  ,-6.382111278403e+01  ,-5.785546886335e+01  ,-5.634841882021e+01  
  4.758827909888e+07  ,-7.015996988022e+00  ,-6.492107503464e+01  ,-7.471620353391e+00  ,-6.385022720925e+01  ,-5.790507804661e+01  ,-5.637860685586e+01  
  4.786300923227e+07  ,-7.015093391162e+00  ,-6.496465862213e+01  ,-7.470527836754e+00  ,-6.387483254963e+01  ,-5.794956523097e+01  ,-5.640430471287e+01  
  4.813932540002e+07  ,-7.014189283946e+00  ,-6.500327783358e+01  ,-7.469416114604e+00  ,-6.389508124738e+01  ,-5.798908854963e+01  ,-5.642566513277e+01  
  4.841723675841e+07  ,-7.013284472811e+00  ,-6.503709160525e+01  ,-7.468284887593e+00  ,-6.391112523387e+01  ,-5.802380713244e+01  ,-5.644284034628e+01  
  4.869675251659e+07  ,-7.012378759443e+00  ,-6.506625932349e+01  ,-7.467133855578e+00  ,-6.392311547963e+01  ,-5.805388056405e+01  ,-5.645598162405e+01  
  4.897788193685e+07  ,-7.011471942017e+00  ,-6.509094031277e+01  ,-7.465962716947e+00  ,-6.393120155360e+01  ,-5.807946837076e+01  ,-5.646523883666e+01  
  4.926063433496e+07  ,-7.010563812958e+00  ,-6.511129335805e+01  ,-7.464771170217e+00  ,-6.393553127927e+01  ,-5.810072954509e+01  ,-5.647076010905e+01  
  4.954501908048e+07  ,-7.009654160487e+00  ,-6.512747625755e+01  ,-7.463558912713e+00  ,-6.393625037208e+01  ,-5.811782209706e+01  ,-5.647269145937e+01  
  4.983104559706e+07  ,-7.008742767557e+00  ,-6.513964541167e+01  ,-7.462325641743e+00  ,-6.393350213728e+01  ,-5.813090264411e+01  ,-5.647117649553e+01  
  5.011872336273e+07  ,-7.007829412239e+00  ,-6.514795544605e+01  ,-7.461071053165e+00  ,-6.392742720270e+01  ,-5.814012603381e+01  ,-5.646635614953e+01  
  5.040806191027e+07  ,-7.006913867600e+00  ,-6.515255886817e+01  ,-7.459794842804e+00  ,-6.391816328868e+01  ,-5.814564500057e+01  ,-5.645836844587e+01  
  5.069907082747e+07  ,-7.005995902141e+00  ,-6.515360576046e+01  ,-7.458496705933e+00  ,-6.390584500245e+01  ,-5.814760985832e+01  ,-5.644734829652e+01  
  5.099175975749e+07  ,-7.005075278001e+00  ,-6.515124350323e+01  ,-7.457176336690e+00  ,-6.389060366043e+01  ,-5.814616822523e+01  ,-5.643342732374e+01  
  5.128613839914e+07  ,-7.004151752548e+00  ,-6.514561653521e+01  ,-7.455833429300e+00  ,-6.387256716229e+01  ,-5.814146478266e+01  ,-5.641673373299e+01  
  5.158221650723e+07  ,-7.003225077421e+00  ,-6.513686614099e+01  ,-7.454467676786e+00  ,-6.385185985107e+01  ,-5.813364106357e+01  ,-5.639739217429e+01  
  5.188000389290e+07  ,-7.002294999407e+00  ,-6.512513027234e+01  ,-7.453078771877e+00  ,-6.382860244384e+01  ,-5.812283527293e+01  ,-5.637552367196e+01  
  5.217951042390e+07  ,-7.001361258699e+00  ,-6.511054339429e+01  ,-7.451666406998e+00  ,-6.380291195840e+01  ,-5.810918213559e+01  ,-5.635124555140e+01  
  5.248074602498e+07  ,-7.000423589977e+00  ,-6.509323636094e+01  ,-7.450230273750e+00  ,-6.377490166618e+01  ,-5.809281277096e+01  ,-5.632467139243e+01  
  5.278372067816e+07  ,-6.999481721996e+00  ,-6.507333631774e+01  ,-7.448770062799e+00  ,-6.374468106418e+01  ,-5.807385459575e+01  ,-5.629591100138e+01  
  5.308844442310e+07  ,-6.998535377277e+00  ,-6.505096662144e+01  ,-7.447285464833e+00  ,-6.371235587456e+01  ,-5.805243124416e+01  ,-5.626507040973e+01  
  5.339492735742e+07  ,-6.997584272308e+00  ,-6.502624678990e+01  ,-7.445776169778e+00  ,-6.367802804724e+01  ,-5.802866251759e+01  ,-5.623225187746e+01  
  5.370317963703e+07  ,-6.996628116468e+00  ,-6.499929246575e+01  ,-7.444241867015e+00  ,-6.364179578330e+01  ,-5.800266434928e+01  ,-5.619755391629e+01  
  5.401321147647e+07  ,-6.995666613464e+00  ,-6.497021540067e+01  ,-7.442682245279e+00  ,-6.360375357079e+01  ,-5.797454878720e+01  ,-5.616107132551e+01  
  5.432503314925e+07  ,-6.994699459260e+00  ,-6.493912345600e+01  ,-7.441096992237e+00  ,-6.356399223327e+01  ,-5.794442399674e+01  ,-5.612289524103e+01  
  5.463865498819e+07  ,-6.993726344078e+00  ,-6.490612061986e+01  ,-7.439485796356e+00  ,-6.352259898210e+01  ,-5.791239427578e+01  ,-5.608311318574e+01  
  5.495408738577e+07  ,-6.992746949750e+00  ,-6.487130703360e+01  ,-7.437848344107e+00  ,-6.347965748546e+01  ,-5.787856008385e+01  ,-5.604180914135e+01  
  5.527134079445e+07  ,-6.991760951575e+00  ,-6.483477903597e+01  ,-7.436184322237e+00  ,-6.343524793612e+01  ,-5.784301808439e+01  ,-5.599906361389e+01  
  5.559042572704e+07  ,-6.990768016861e+00  ,-6.479662921169e+01  ,-7.434493416584e+00  ,-6.338944713452e+01  ,-5.780586119483e+01  ,-5.595495371793e+01  
  5.591135275706e+07  ,-6.989767805286e+00  ,-6.475694645414e+01  ,-7.432775312253e+00  ,-6.334232856722e+01  ,-5.776717864885e+01  ,-5.590955325497e+01  
  5.623413251904e+07  ,-6.988759969173e+00  ,-6.471581603337e+01  ,-7.431029693961e+00  ,-6.329396249940e+01  ,-5.772705606419e+01  ,-5.586293280544e+01  
  5.655877570892e+07  ,-6.987744150720e+00  ,-6.467331966916e+01  ,-7.429256246110e+00  ,-6.324441606007e+01  ,-5.768557551844e+01  ,-5.581515981396e+01  
  5.688529308439e+07  ,-6.986719985721e+00  ,-6.462953561716e+01  ,-7.427454651970e+00  ,-6.319375334265e+01  ,-5.764281563144e+01  ,-5.576629869068e+01  
  5.721369546524e+07  ,-6.985687100032e+00  ,-6.458453874823e+01  ,-7.425624594554e+00  ,-6.314203549078e+01  ,-5.759885164819e+01  ,-5.571641089622e+01  
  5.754399373372e+07  ,-6.984645110929e+00  ,-6.453840064271e+01  ,-7.423765756153e+00  ,-6.308932080091e+01  ,-5.755375553179e+01  ,-5.566555504476e+01  
  5.787619883492e+07  ,-6.983593626151e+00  ,-6.449118967924e+01  ,-7.421877818473e+00  ,-6.303566481687e+01  ,-5.750759605309e+01  ,-5.561378699840e+01  
  5.821032177709e+07  ,-6.982532243390e+00  ,-6.444297113132e+01  ,-7.419960462523e+00  ,-6.298112042709e+01  ,-5.746043888793e+01  ,-5.556115996457e+01  
  5.854637363206e+07  ,-6.981460551083e+00  ,-6.439380726247e+01  ,-7.418013368609e+00  ,-6.292573795770e+01  ,-5.741234671139e+01  ,-5.550772458909e+01  
  5.888436553556e+07  ,-6.980378126843e+00  ,-6.434375742208e+01  ,-7.416036216577e+00  ,-6.286956526938e+01  ,-5.736337929523e+01  ,-5.545352905281e+01  
  5.922430868762e+07  ,-6.979284537368e+00  ,-6.429287814491e+01  ,-7.414028685586e+00  ,-6.281264785536e+01  ,-5.731359360754e+01  ,-5.539861916977e+01  
  5.956621435290e+07  ,-6.978179339163e+00  ,-6.424122324455e+01  ,-7.411990454357e+00  ,-6.275502892706e+01  ,-5.726304390539e+01  ,-5.534303847270e+01  
  5.991009386114e+07  ,-6.977062076373e+00  ,-6.418884391364e+01  ,-7.409921200472e+00  ,-6.269674951136e+01  ,-5.721178183727e+01  ,-5.528682831089e+01  
  6.025595860744e+07  ,-6.975932281456e+00  ,-6.413578881598e+01  ,-7.407820601182e+00  ,-6.263784853409e+01  ,-5.715985653452e+01  ,-5.523002793291e+01  
  6.060382005271e+07  ,-6.974789475166e+00  ,-6.408210418361e+01  ,-7.405688332906e+00  ,-6.257836291146e+01  ,-5.710731470845e+01  ,-5.517267457855e+01  
  6.095368972402e+07  ,-6.973633164667e+00  ,-6.402783390774e+01  ,-7.403524071656e+00  ,-6.251832763307e+01  ,-5.705420074308e+01  ,-5.511480356141e+01  
  6.130557921499e+07  ,-6.972462843942e+00  ,-6.397301962902e+01  ,-7.401327492359e+00  ,-6.245777584185e+01  ,-5.700055678508e+01  ,-5.505644834949e+01  
  6.165950018615e+07  ,-6.971277993615e+00  ,-6.391770082831e+01  ,-7.399098269515e+00  ,-6.239673892175e+01  ,-5.694642283470e+01  ,-5.499764065223e+01  
  6.201546436538e+07  ,-6.970078079808e+00  ,-6.386191491376e+01  ,-7.396836076853e+00  ,-6.233524656302e+01  ,-5.689183683395e+01  ,-5.493841048617e+01  
  6.237348354825e+07  ,-6.968862554311e+00  ,-6.380569730368e+01  ,-7.394540587475e+00  ,-6.227332685035e+01  ,-5.683683474937e+01  ,-5.487878626288e+01  
  6.273356959841e+07  ,-6.967630852496e+00  ,-6.374908150903e+01  ,-7.392211473315e+00  ,-6.221100632525e+01  ,-5.678145065654e+01  ,-5.481879485193e+01  
  6.309573444802e+07  ,-6.966382394448e+00  ,-6.369209921421e+01  ,-7.389848406282e+00  ,-6.214831006182e+01  ,-5.672571681976e+01  ,-5.475846165554e+01  
  6.345999009813e+07  ,-6.965116582957e+00  ,-6.363478035425e+01  ,-7.387451056675e+00  ,-6.208526173170e+01  ,-5.666966377129e+01  ,-5.469781067502e+01  
  6.382634861906e+07  ,-6.963832804507e+00  ,-6.357715318847e+01  ,-7.385019095184e+00  ,-6.202188367013e+01  ,-5.661332038397e+01  ,-5.463686457495e+01  
  6.419482215081e+07  ,-6.962530426561e+00  ,-6.351924437425e+01  ,-7.382552190650e+00  ,-6.195819693687e+01  ,-5.655671394769e+01  ,-5.457564474622e+01  
  6.456542290347e+07  ,-6.961208798477e+00  ,-6.346107903515e+01  ,-7.380050011510e+00  ,-6.189422137854e+01  ,-5.649987023667e+01  ,-5.451417136703e+01  
  6.493816315763e+07  ,-6.959867249363e+00  ,-6.340268082837e+01  ,-7.377512225773e+00  ,-6.182997568199e+01  ,-5.644281357901e+01  ,-5.445246345622e+01  
  6.531305526475e+07  ,-6.958505089269e+00  ,-6.334407201047e+01  ,-7.374938500221e+00  ,-6.176547743433e+01  ,-5.638556692121e+01  ,-5.439053893410e+01  
  6.569011164763e+07  ,-6.957121605944e+00  ,-6.328527349738e+01  ,-7.372328500752e+00  ,-6.170074317267e+01  ,-5.632815189143e+01  ,-5.432841467192e+01  
  6.606934480076e+07  ,-6.955716065953e+00  ,-6.322630492588e+01  ,-7.369681892832e+00  ,-6.163578843597e+01  ,-5.627058885993e+01  ,-5.426610654313e+01  
  6.645076729078e+07  ,-6.954287712491e+00  ,-6.316718470902e+01  ,-7.366998340822e+00  ,-6.157062781244e+01  ,-5.621289699653e+01  ,-5.420362947161e+01  
  6.683439175687e+07  ,-6.952835765177e+00  ,-6.310793009147e+01  ,-7.364277508392e+00  ,-6.150527498721e+01  ,-5.615509432630e+01  ,-5.414099747882e+01  
  6.722023091116e+07  ,-6.951359419820e+00  ,-6.304855720333e+01  ,-7.361519058415e+00  ,-6.143974278514e+01  ,-5.609719778351e+01  ,-5.407822372673e+01  
  6.760829753920e+07  ,-6.949857845089e+00  ,-6.298908110670e+01  ,-7.358722652305e+00  ,-6.137404321408e+01  ,-5.603922326161e+01  ,-5.401532056178e+01  
  6.799860450034e+07  ,-6.948330183241e+00  ,-6.292951584644e+01  ,-7.355887951540e+00  ,-6.130818750411e+01  ,-5.598118566319e+01  ,-5.395229955257e+01  
  6.839116472815e+07  ,-6.946775550159e+00  ,-6.286987449672e+01  ,-7.353014615981e+00  ,-6.124218614792e+01  ,-5.592309894656e+01  ,-5.388917153194e+01  
  6.878599123089e+07  ,-6.945193030853e+00  ,-6.281016919988e+01  ,-7.350102304973e+00  ,-6.117604893495e+01  ,-5.586497616903e+01  ,-5.382594662997e+01  
  6.918309709190e+07  ,-6.943581682456e+00  ,-6.275041121410e+01  ,-7.347150676761e+00  ,-6.110978498808e+01  ,-5.580682953164e+01  ,-5.376263431132e+01  
  6.958249547006e+07  ,-6.941940529865e+00  ,-6.269061094867e+01  ,-7.344159388595e+00  ,-6.104340279760e+01  ,-5.574867041880e+01  ,-5.369924340900e+01  
  6.998419960023e+07  ,-6.940268565833e+00  ,-6.263077800335e+01  ,-7.341128097194e+00  ,-6.097691025102e+01  ,-5.569050943751e+01  ,-5.363578215383e+01  
  7.038822279365e+07  ,-6.938564750275e+00  ,-6.257092120531e+01  ,-7.338056457447e+00  ,-6.091031466225e+01  ,-5.563235645503e+01  ,-5.357225820480e+01  
  7.079457843842e+07  ,-6.936828008207e+00  ,-6.251104864072e+01  ,-7.334944124476e+00  ,-6.084362280552e+01  ,-5.557422063251e+01  ,-5.350867868104e+01  
  7.120327999992e+07  ,-6.935057229340e+00  ,-6.245116769058e+01  ,-7.331790751433e+00  ,-6.077684093679e+01  ,-5.551611046124e+01  ,-5.344505018536e+01  
  7.161434102129e+07  ,-6.933251266559e+00  ,-6.239128505916e+01  ,-7.328595990888e+00  ,-6.070997482347e+01  ,-5.545803379260e+01  ,-5.338137883258e+01  
  7.202777512384e+07  ,-6.931408934448e+00  ,-6.233140680523e+01  ,-7.325359494571e+00  ,-6.064302976847e+01  ,-5.539999787079e+01  ,-5.331767027390e+01  
  7.244359600750e+07  ,-6.929529008741e+00  ,-6.227153836896e+01  ,-7.322080912596e+00  ,-6.057601063065e+01  ,-5.534200936021e+01  ,-5.325392971806e+01  
  7.286181745133e+07  ,-6.927610225321e+00  ,-6.221168460010e+01  ,-7.318759894636e+00  ,-6.050892185113e+01  ,-5.528407437478e+01  ,-5.319016195650e+01  
  7.328245331390e+07  ,-6.925651277955e+00  ,-6.215184978082e+01  ,-7.315396088868e+00  ,-6.044176747501e+01  ,-5.522619850286e+01  ,-5.312637138614e+01  
  7.370551753380e+07  ,-6.923650819886e+00  ,-6.209203765344e+01  ,-7.311989142707e+00  ,-6.037455116484e+01  ,-5.516838683356e+01  ,-5.306256202214e+01  
  7.413102413010e+07  ,-6.921607458848e+00  ,-6.203225143926e+01  ,-7.308538702510e+00  ,-6.030727622984e+01  ,-5.511064398042e+01  ,-5.299873752733e+01  
  7.455898720278e+07  ,-6.919519761987e+00  ,-6.197249386609e+01  ,-7.305044413271e+00  ,-6.023994563430e+01  ,-5.505297410411e+01  ,-5.293490122102e+01  
  7.498942093325e+07  ,-6.917386248707e+00  ,-6.191276718259e+01  ,-7.301505918821e+00  ,-6.017256202042e+01  ,-5.499538093389e+01  ,-5.287105610160e+01  
  7.542233958476e+07  ,-6.915205395524e+00  ,-6.185307318413e+01  ,-7.297922862099e+00  ,-6.010512772326e+01  ,-5.493786778860e+01  ,-5.280720486116e+01  
  7.585775750292e+07  ,-6.912975633339e+00  ,-6.179341322857e+01  ,-7.294294884886e+00  ,-6.003764478674e+01  ,-5.488043759523e+01  ,-5.274334990185e+01  
  7.629568911616e+07  ,-6.910695347666e+00  ,-6.173378825727e+01  ,-7.290621627740e+00  ,-5.997011497647e+01  ,-5.482309290960e+01  ,-5.267949334873e+01  
  7.673614893619e+07  ,-6.908362878830e+00  ,-6.167419880975e+01  ,-7.286902729996e+00  ,-5.990253979635e+01  ,-5.476583593092e+01  ,-5.261563706635e+01  
  7.717915155851e+07  ,-6.905976522582e+00  ,-6.161464504421e+01  ,-7.283137829429e+00  ,-5.983492049923e+01  ,-5.470866852163e+01  ,-5.255178266980e+01  
  7.762471166287e+07  ,-6.903534531384e+00  ,-6.155512675191e+01  ,-7.279326563271e+00  ,-5.976725810093e+01  ,-5.465159222052e+01  ,-5.248793153766e+01  
  7.807284401380e+07  ,-6.901035114916e+00  ,-6.149564337547e+01  ,-7.275468567233e+00  ,-5.969955339225e+01  ,-5.459460826055e+01  ,-5.242408482502e+01  
  7.852356346101e+07  ,-6.898476442139e+00  ,-6.143619402276e+01  ,-7.271563475778e+00  ,-5.963180694953e+01  ,-5.453771758062e+01  ,-5.236024347375e+01  
  7.897688493999e+07  ,-6.895856643974e+00  ,-6.137677748476e+01  ,-7.267610921568e+00  ,-5.956401914265e+01  ,-5.448092084079e+01  ,-5.229640822109e+01  
  7.943282347243e+07  ,-6.893173815769e+00  ,-6.131739225058e+01  ,-7.263610536580e+00  ,-5.949619015163e+01  ,-5.442421843482e+01  ,-5.223257961505e+01  
  7.989139416675e+07  ,-6.890426020969e+00  ,-6.125803652306e+01  ,-7.259561951447e+00  ,-5.942831996987e+01  ,-5.436761050210e+01  ,-5.216875801842e+01  
  8.035261221857e+07  ,-6.887611294455e+00  ,-6.119870823339e+01  ,-7.255464795154e+00  ,-5.936040841518e+01  ,-5.431109693894e+01  ,-5.210494362003e+01  
  8.081649291126e+07  ,-6.884727650183e+00  ,-6.113940506096e+01  ,-7.251318695758e+00  ,-5.929245514059e+01  ,-5.425467741077e+01  ,-5.204113644483e+01  
  8.128305161642e+07  ,-6.881773084840e+00  ,-6.108012444592e+01  ,-7.247123278984e+00  ,-5.922445963751e+01  ,-5.419835136108e+01  ,-5.197733635853e+01  
  8.175230379437e+07  ,-6.878745585339e+00  ,-6.102086360755e+01  ,-7.242878170437e+00  ,-5.915642124855e+01  ,-5.414211802221e+01  ,-5.191354307811e+01  
  8.222426499471e+07  ,-6.875643137911e+00  ,-6.096161956243e+01  ,-7.238582993039e+00  ,-5.908833916896e+01  ,-5.408597642452e+01  ,-5.184975617592e+01  
  8.269895085680e+07  ,-6.872463736400e+00  ,-6.090238914137e+01  ,-7.234237369381e+00  ,-5.902021246036e+01  ,-5.402992540497e+01  ,-5.178597509098e+01  
  8.317637711027e+07  ,-6.869205394354e+00  ,-6.084316901000e+01  ,-7.229840919427e+00  ,-5.895204005079e+01  ,-5.397396361564e+01  ,-5.172219913137e+01  
  8.365655957559e+07  ,-6.865866154777e+00  ,-6.078395568619e+01  ,-7.225393262974e+00  ,-5.888382074400e+01  ,-5.391808953141e+01  ,-5.165842748102e+01  
  8.413951416452e+07  ,-6.862444105857e+00  ,-6.072474556436e+01  ,-7.220894016627e+00  ,-5.881555322293e+01  ,-5.386230145850e+01  ,-5.159465920630e+01  
  8.462525688073e+07  ,-6.858937394853e+00  ,-6.066553493498e+01  ,-7.216342796975e+00  ,-5.874723605736e+01  ,-5.380659754013e+01  ,-5.153089326039e+01  
  8.511380382024e+07  ,-6.855344244111e+00  ,-6.060632000778e+01  ,-7.211739218013e+00  ,-5.867886770879e+01  ,-5.375097576367e+01  ,-5.146712849078e+01  
  8.560517117202e+07  ,-6.851662969846e+00  ,-6.054709693722e+01  ,-7.207082892611e+00  ,-5.861044653142e+01  ,-5.369543396737e+01  ,-5.140336363881e+01  
  8.609937521847e+07  ,-6.847892002736e+00  ,-6.048786184919e+01  ,-7.202373431901e+00  ,-5.854197078140e+01  ,-5.363996984645e+01  ,-5.133959734950e+01  
  8.659643233601e+07  ,-6.844029907986e+00  ,-6.042861086570e+01  ,-7.197610444957e+00  ,-5.847343861757e+01  ,-5.358458095771e+01  ,-5.127582817261e+01  
  8.709635899561e+07  ,-6.840075407207e+00  ,-6.036934013364e+01  ,-7.192793539371e+00  ,-5.840484810634e+01  ,-5.352926472643e+01  ,-5.121205456697e+01  
  8.759917176332e+07  ,-6.836027405895e+00  ,-6.031004585505e+01  ,-7.187922321599e+00  ,-5.833619722583e+01  ,-5.347401844916e+01  ,-5.114827490423e+01  
  8.810488730081e+07  ,-6.831885016763e+00  ,-6.025072431772e+01  ,-7.182996395235e+00  ,-5.826748386862e+01  ,-5.341883930095e+01  ,-5.108448747339e+01  
  8.861352236596e+07  ,-6.827647586284e+00  ,-6.019137192445e+01  ,-7.178015362892e+00  ,-5.819870584445e+01  ,-5.336372433816e+01  ,-5.102069048155e+01  
  8.912509381338e+07  ,-6.823314723224e+00  ,-6.013198522578e+01  ,-7.172978824769e+00  ,-5.812986088257e+01  ,-5.330867050256e+01  ,-5.095688205780e+01  
  8.963961859500e+07  ,-6.818886325812e+00  ,-6.007256095326e+01  ,-7.167886379661e+00  ,-5.806094663711e+01  ,-5.325367462744e+01  ,-5.089306025744e+01  
  9.015711376060e+07  ,-6.814362610954e+00  ,-6.001309604870e+01  ,-7.162737624003e+00  ,-5.799196068562e+01  ,-5.319873343775e+01  ,-5.082922306162e+01  
  9.067759645840e+07  ,-6.809744139653e+00  ,-5.995358769598e+01  ,-7.157532152734e+00  ,-5.792290053514e+01  ,-5.314384355633e+01  ,-5.076536838241e+01  
  9.120108393560e+07  ,-6.805031845524e+00  ,-5.989403335207e+01  ,-7.152269558405e+00  ,-5.785376362001e+01  ,-5.308900150654e+01  ,-5.070149406160e+01  
  9.172759353898e+07  ,-6.800227060285e+00  ,-5.983443077453e+01  ,-7.146949431696e+00  ,-5.778454730828e+01  ,-5.303420371425e+01  ,-5.063759787658e+01  
  9.225714271548e+07  ,-6.795331533952e+00  ,-5.977477804613e+01  ,-7.141571361124e+00  ,-5.771524889910e+01  ,-5.297944651217e+01  ,-5.057367753797e+01  
  9.278974901274e+07  ,-6.790347456530e+00  ,-5.971507359789e+01  ,-7.136134933238e+00  ,-5.764586562705e+01  ,-5.292472614136e+01  ,-5.050973069381e+01  
  9.332543007971e+07  ,-6.785277473355e+00  ,-5.965531622718e+01  ,-7.130639732424e+00  ,-5.757639466247e+01  ,-5.287003875383e+01  ,-5.044575493005e+01  
  9.386420366722e+07  ,-6.780124695631e+00  ,-5.959550511101e+01  ,-7.125085340536e+00  ,-5.750683311062e+01  ,-5.281538041537e+01  ,-5.038174777009e+01  
  9.440608762860e+07  ,-6.774892706812e+00  ,-5.953563981376e+01  ,-7.119471337386e+00  ,-5.743717801665e+01  ,-5.276074710695e+01  ,-5.031770667926e+01  
  9.495109992023e+07  ,-6.769585560135e+00  ,-5.947572028729e+01  ,-7.113797300694e+00  ,-5.736742636278e+01  ,-5.270613472715e+01  ,-5.025362906208e+01  
  9.549925860215e+07  ,-6.764207772974e+00  ,-5.941574686633e+01  ,-7.108062805359e+00  ,-5.729757506998e+01  ,-5.265153909336e+01  ,-5.018951226463e+01  
  9.605058183868e+07  ,-6.758764310420e+00  ,-5.935572025492e+01  ,-7.102267424472e+00  ,-5.722762099945e+01  ,-5.259695594450e+01  ,-5.012535357497e+01  
  9.660508789899e+07  ,-6.753260560228e+00  ,-5.929564150000e+01  ,-7.096410728050e+00  ,-5.715756095009e+01  ,-5.254238093977e+01  ,-5.006115022204e+01  
  9.716279515772e+07  ,-6.747702303339e+00  ,-5.923551196740e+01  ,-7.090492284167e+00  ,-5.708739166214e+01  ,-5.248780966406e+01  ,-4.999689937797e+01  
  9.772372209559e+07  ,-6.742095669749e+00  ,-5.917533329514e+01  ,-7.084511657878e+00  ,-5.701710981293e+01  ,-5.243323762539e+01  ,-4.993259815505e+01  
  9.828788730001e+07  ,-6.736447092212e+00  ,-5.911510734972e+01  ,-7.078468411912e+00  ,-5.694671202078e+01  ,-5.237866025751e+01  ,-4.986824360887e+01  
  9.885530946570e+07  ,-6.730763246859e+00  ,-5.905483616766e+01  ,-7.072362106082e+00  ,-5.687619484056e+01  ,-5.232407292080e+01  ,-4.980383273448e+01  
